Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,RuleSegment,Segment,PCA1,PCA2
17052,28,1,399.09,4,2,2,2,One-Time Buyer,One-Time Buyer,-0.6220286005355946,-1.2809620946544649
17053,131,1,498.48,3,2,2,2,One-Time Buyer,One-Time Buyer,-0.7643063289080366,-0.7908519266954732
17054,28,5,1356.33,4,4,4,4,VIP,Loyal Customer,0.7641782639966874,-0.519423928433846
17055,446,1,232.85,1,2,1,0,One-Time Buyer,Lost / Let Go,-1.8376640416504182,0.32569302237595293
17056,738,1,128.60000000000002,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.782365924457683,1.3908349120080523
17057,596,1,288.79,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.0931045261921537,1.010547570211555
17058,82,3,1179.89,3,3,3,4,Loyal Customer,Loyal Customer,0.26468193265091244,-0.4915942513996956
17059,30,9,5586.93,4,5,5,1,VIP,VIP,1.7801636918467976,0.0683515860536549
17060,266,1,234.24,2,2,1,2,One-Time Buyer,One-Time Buyer,-1.4142291303337962,-0.42609968280924426
17061,74,11,5232.2300000000005,3,5,5,1,Loyal Customer,VIP,1.7882187642036804,0.30752471869410314
17062,314,6,1169.06,2,4,3,3,At Risk,At Risk,0.14804784612973138,0.6993703742703514
17063,21,13,3638.53,4,5,5,1,VIP,VIP,1.8692691172072105,0.05036503346264327
17064,59,3,855.45,4,3,3,4,Loyal Customer,Loyal Customer,0.17582389159103792,-0.673299023745904
17065,638,2,194.7,1,3,1,0,At Risk,Lost / Let Go,-2.0541707250156067,1.2430586194357174
17066,726,1,228.34,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.500894059924817,1.4924205730358557
17067,725,3,454.54,1,3,2,0,At Risk,Lost / Let Go,-1.6614564333804454,1.9462483007386495
17068,12,47,9140.08,5,5,5,1,VIP,VIP,3.2455822623114345,0.7473330468454713
17069,28,14,5794.28,4,5,5,1,VIP,VIP,2.112443403465855,0.23081452163788108
17070,114,2,437.42,3,3,2,2,Needs Attention,One-Time Buyer,-0.4710311699200047,-0.7355422938286897
17071,28,13,3793.71,4,5,5,1,VIP,VIP,1.8714433567541868,0.0907684014472403
17072,625,1,273.35,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.1852108670168993,1.1173606540314525
17073,18,4,1444.84,5,4,4,4,VIP,Loyal Customer,0.6755683280668564,-0.6169348565086746
17074,563,1,203.05,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.171711096893041,0.7791255289561897
17075,18,10,2236.63,5,5,4,4,VIP,Loyal Customer,1.4750708698016362,-0.18741916036788162
17076,36,6,1242.75,4,4,4,4,VIP,Loyal Customer,0.8250737246973259,-0.4479210817600329
17077,578,1,306.0,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.02540885900959,0.9505555240766491
17078,36,2,375.86,4,3,2,2,Needs Attention,One-Time Buyer,-0.3558628265562397,-1.1022463085017833
17079,78,1,118.80000000000001,3,2,1,2,One-Time Buyer,One-Time Buyer,-1.274331434324226,-1.392432124814659
17080,22,7,957.53,4,4,3,4,Loyal Customer,Loyal Customer,0.8447073660890431,-0.5227320720167621
17081,25,6,949.39,4,4,3,4,Loyal Customer,Loyal Customer,0.7313454406911226,-0.5655132774966986
17082,33,6,4732.03,4,4,5,4,VIP,Loyal Customer,1.4254735203180313,-0.10500902963145259
17083,109,9,4049.79,3,5,5,4,Loyal Customer,Loyal Customer,1.4526419489825746,0.3134311103015549
17084,35,3,5001.21,4,3,5,4,Loyal Customer,Loyal Customer,1.0155320956178215,-0.3043319067176219
17085,123,28,7839.27,3,5,5,1,Loyal Customer,VIP,2.530893385051211,0.9708155186608339
17086,7,6,2050.08,5,4,4,4,VIP,Loyal Customer,1.1149779404677163,-0.43624332268857136
17087,738,1,221.53,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.5423316437654093,1.5346274792935415
17088,28,4,1991.01,4,4,4,4,VIP,Loyal Customer,0.7944740666611184,-0.48984594466062636
17089,386,1,128.45,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.9599753907720385,-0.0827280887561448
17090,4,13,3080.1800000000003,5,5,5,1,VIP,VIP,1.8350658886387854,-0.06508371816034395
17091,3,19,7789.2,5,5,5,1,VIP,VIP,2.5231965417100635,0.31919614437686566
17092,50,11,5511.41,4,5,5,1,VIP,VIP,1.8674023889776394,0.22089948691668268
17093,593,1,235.88,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.1756042195916976,0.9443685940046511
17094,322,2,402.20000000000005,2,3,2,3,At Risk,At Risk,-0.9944762664031236,0.1127428548312963
17095,23,7,2572.25,4,4,4,4,VIP,Loyal Customer,1.280837255710445,-0.25588256316301833
17096,15,11,3697.93,5,5,5,1,VIP,VIP,1.7720849848719349,-0.031704863992485684
17097,2,9,1318.08,5,5,4,4,VIP,Loyal Customer,1.2046203852576933,-0.43283126513314096
17098,382,3,591.0699999999999,2,3,2,3,At Risk,At Risk,-0.7431992730187098,0.5803867874535038
17099,533,1,582.17,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.6353192734272641,0.9328758803425014
17100,18,2,971.74,5,3,3,2,Loyal Customer,One-Time Buyer,0.10724415494768481,-0.9253671550062934
17101,10,7,2507.05,5,4,4,4,VIP,Loyal Customer,1.299833567159742,-0.3171187579428288
17102,262,1,25.5,2,2,1,0,One-Time Buyer,Lost / Let Go,-2.3743503011736613,-1.0236037613740365
17103,722,1,424.3,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.217328905477784,1.6399469505171507
17104,424,1,474.03,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.4715655394691602,0.4221158682000748
17105,159,2,665.78,3,3,3,2,Loyal Customer,One-Time Buyer,-0.3900675300335274,-0.43567815368460966
17106,389,1,481.58,2,2,2,0,One-Time Buyer,Lost / Let Go,-1.3827411895462023,0.2798216591584334
17107,33,10,16052.72,4,5,5,1,VIP,VIP,2.314930197801237,0.3994863004203648
17108,664,1,174.95,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.4736150423848433,1.162439907929855
17109,29,8,1291.71,4,5,4,4,VIP,Loyal Customer,1.0516091317211704,-0.36707017458732677
17110,165,3,499.9,3,3,2,2,Needs Attention,One-Time Buyer,-0.3101433582122521,-0.37231858454125616
17111,47,2,459.58,4,3,2,2,Needs Attention,One-Time Buyer,-0.2925050980258632,-1.0028475980004792
17112,503,1,197.57,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.043530618253141,0.5207615800510162
17113,574,6,2305.59,1,4,4,3,Win-Back Priority,At Risk,-0.15842515608621976,1.9680964349831356
17114,6,8,801.12,5,5,3,4,Loyal Customer,Loyal Customer,0.893481496544262,-0.5902709063614365
17115,8,7,2761.4900000000002,5,4,4,4,VIP,Loyal Customer,1.3474121837701607,-0.2997884641451509
17116,648,1,389.78,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.0819171141041726,1.3077131414537266
17117,288,1,116.19999999999999,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.7750112324607406,-0.519337738484552
17118,318,1,157.02,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.7124582049702812,-0.3142900984629885
17119,3,2,606.91,5,3,2,2,Needs Attention,One-Time Buyer,-0.06641216029959715,-1.1131836137540616
17120,233,1,307.46,2,2,2,2,One-Time Buyer,One-Time Buyer,-1.216762153845133,-0.49213982946394025
17121,403,1,314.74,2,2,2,0,One-Time Buyer,Lost / Let Go,-1.6038304177799807,0.22557990702784997
17122,119,4,570.5,3,4,2,4,Needs Attention,Loyal Customer,0.027331734333178315,-0.44109109582275996
17123,162,3,966.67,3,3,3,4,Loyal Customer,Loyal Customer,-0.010758129641789592,-0.2097293482273661
17124,185,1,294.24,3,2,2,2,One-Time Buyer,One-Time Buyer,-1.1239969765606093,-0.7046892229999326
17125,50,1,230.5,4,2,1,2,One-Time Buyer,One-Time Buyer,-0.9163806983617729,-1.3344052475532011
17126,152,9,2008.93,3,5,4,4,Loyal Customer,Loyal Customer,1.0409511596657388,0.30699886739541565
17127,429,5,1155.0300000000002,1,4,3,3,At Risk,At Risk,-0.2445540272123725,1.1162172445757403
17128,335,1,157.09,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.7520041193303835,-0.2430207805701053
17129,520,1,31.85,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.8821262301725215,0.11336007197116281
17131,5,5,2463.17,5,4,4,4,VIP,Loyal Customer,1.0827247864718799,-0.45707294363745726
17132,452,2,1220.9099999999999,1,3,4,3,At Risk,At Risk,-0.8061025347988857,0.9517475398339109
17133,16,12,14622.33,5,5,5,1,VIP,VIP,2.4415466702673703,0.3699044119218444
17134,107,3,625.3,3,3,3,2,Loyal Customer,One-Time Buyer,-0.07534970599500816,-0.555644215137955
17135,16,10,1931.96,5,5,4,4,VIP,Loyal Customer,1.4147594750599408,-0.23472039200081465
17136,662,1,231.68,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.344855341976546,1.2284017406087673
17137,416,6,1099.81,1,4,3,3,At Risk,At Risk,-0.11749582082321207,1.1100522242217816
17138,276,7,4417.27,2,4,5,4,Win-Back Priority,Loyal Customer,0.9293951697225207,0.946803872527434
17139,16,25,19566.76,5,5,5,1,VIP,VIP,3.1032580255253737,0.7228510348911373
17140,247,1,454.12,2,2,2,2,One-Time Buyer,One-Time Buyer,-1.076786357235696,-0.33008553117427186
17141,418,4,727.58,1,4,3,3,At Risk,At Risk,-0.5638501780084327,0.8749278679157788
17142,239,4,1275.25,2,4,4,3,Win-Back Priority,At Risk,0.10351880971846686,0.2748497445087213
17143,417,2,880.97,1,3,3,3,At Risk,At Risk,-0.8690314523902934,0.7185455160129836
17144,1,2,984.57,5,3,3,2,Loyal Customer,One-Time Buyer,0.15280468061546457,-0.9930334192075913
17145,513,4,3120.91,1,4,5,3,Win-Back Priority,At Risk,-0.13986499374037975,1.659571176998059
17146,106,13,5852.64,3,5,5,1,Loyal Customer,VIP,1.8815525448273172,0.5325199377349397
17147,23,9,3199.95,4,5,5,4,VIP,Loyal Customer,1.5491447294376384,-0.10914124313284289
17148,52,1,124.88,4,2,1,2,One-Time Buyer,One-Time Buyer,-1.1915679570528717,-1.4880845281987334
17149,451,1,143.10000000000002,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.064328989963524,0.21783856218831826
17150,377,6,1357.95,2,4,4,3,Win-Back Priority,At Risk,0.06721550737244603,1.0028557566443872
17151,735,1,231.90000000000003,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.515094948848222,1.5341861008797186
17152,195,4,2016.5,2,4,4,4,Win-Back Priority,Loyal Customer,0.40970740430616165,0.21249504248793671
17153,24,1,213.78,4,2,1,2,One-Time Buyer,One-Time Buyer,-0.8888832303476731,-1.4631647610209064
17154,75,1,329.34,3,2,2,2,One-Time Buyer,One-Time Buyer,-0.8169622287251787,-1.1352025663709673
17155,18,7,892.46,5,4,3,4,Loyal Customer,Loyal Customer,0.822845172105183,-0.5581719876141675
17156,492,1,591.87,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.5321450515413606,0.7656629158374421
17157,8,19,5151.9,5,5,5,1,VIP,VIP,2.327996381201029,0.23019066944413683
17158,32,5,1980.0,4,4,4,4,VIP,Loyal Customer,0.9226982586450633,-0.40211913945057876
17159,22,5,2099.59,4,4,4,4,VIP,Loyal Customer,0.9721023698758237,-0.4283820137177617
17160,31,17,10209.16,4,5,5,1,VIP,VIP,2.496925009675394,0.466466523044231
17161,444,1,856.01,1,2,3,3,One-Time Buyer,At Risk,-1.256325515223893,0.6627722600543777
17162,29,10,1715.46,4,5,4,4,VIP,Loyal Customer,1.331625183816168,-0.21190606241690083
17163,22,4,699.78,4,4,3,4,Loyal Customer,Loyal Customer,0.3446442416975148,-0.7928316083605287
17164,33,7,2467.35,4,4,4,4,VIP,Loyal Customer,1.2389798037804103,-0.22509886165336573
17165,284,6,1794.32,2,4,4,3,Win-Back Priority,At Risk,0.4082737417986378,0.6876834904410798
17166,39,2,206.34,4,3,1,2,Needs Attention,One-Time Buyer,-0.6281765746543099,-1.2486183708931922
17167,380,3,867.11,2,3,3,3,At Risk,At Risk,-0.5686050298046624,0.6738058090030539
17168,499,1,400.2,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.7219010974375546,0.6910904211906037
17169,58,3,1156.73,4,3,3,4,Loyal Customer,Loyal Customer,0.31199453631369056,-0.5973118225478493
17170,374,2,178.68,2,3,1,0,At Risk,Lost / Let Go,-1.4749127728430464,0.11540105329238033
17171,289,2,384.59,2,3,2,3,At Risk,At Risk,-0.9371574549403056,-0.03725306843704128
17172,79,3,956.5699999999999,3,3,3,4,Loyal Customer,Loyal Customer,0.1786204118303489,-0.5599069407896464
17173,5,8,3766.6,5,5,5,4,VIP,Loyal Customer,1.5826694831931325,-0.18299859405496785
17174,218,1,59.9,2,2,1,2,One-Time Buyer,One-Time Buyer,-1.9020340585210578,-0.9864396740641501
17175,44,4,1443.69,4,4,4,4,VIP,Loyal Customer,0.6144322951920057,-0.5083265297263737
17176,202,3,902.3199999999999,2,3,3,3,At Risk,At Risk,-0.13482404643242954,-0.06061739764816213
17177,505,1,119.5,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.269984161938933,0.3962762377619649
17178,731,1,432.96,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.229418983270827,1.6829769600451066
17179,178,6,1507.26,3,4,4,4,Loyal Customer,Loyal Customer,0.5787224323435115,0.1976916169898783
17180,56,11,2236.77,4,5,4,4,VIP,Loyal Customer,1.4530934259630885,0.006222696503839171
17181,57,3,465.37,4,3,2,2,Needs Attention,One-Time Buyer,-0.0893753941038264,-0.8433383732880672
17182,423,2,321.3,1,3,2,0,At Risk,Lost / Let Go,-1.330029167802997,0.47589982236129946
17183,8,6,3347.31,5,4,5,4,VIP,Loyal Customer,1.3302432384515641,-0.3017027763814735
17184,569,2,198.41000000000003,1,3,1,0,At Risk,Lost / Let Go,-1.8845241843332432,0.9592623482145152
17185,592,3,229.46,1,3,1,0,At Risk,Lost / Let Go,-1.6530785410378837,1.2083501777584136
17186,47,2,144.0,4,3,1,2,Needs Attention,One-Time Buyer,-0.8056675231967858,-1.3102576160069195
17187,227,2,467.71,2,3,2,2,At Risk,One-Time Buyer,-0.7055395606729625,-0.24482450267767936
17188,11,13,4592.93,5,5,5,1,VIP,VIP,1.996048042704881,0.07045355181566897
17189,106,5,953.63,3,4,3,4,Loyal Customer,Loyal Customer,0.42556133217401576,-0.28657681994165046
17190,59,7,1724.73,4,4,4,4,VIP,Loyal Customer,1.0192870432829588,-0.21147396331922372
17191,28,15,4820.45,4,5,5,1,VIP,VIP,2.080330121857084,0.20753129873422632
17192,536,1,75.28,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.545473221850325,0.40440556240982295
17193,36,9,2310.04,4,5,4,4,VIP,Loyal Customer,1.374118057855524,-0.1413750560255634
17194,361,2,776.66,2,3,3,3,At Risk,At Risk,-0.7940013532757547,0.45068519072027846
17195,655,1,562.98,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.9353870253485401,1.4345928998127493
17196,428,1,327.75,1,2,2,0,One-Time Buyer,Lost / Let Go,-1.644347019305095,0.34095446550366126
17197,30,1,1013.01,4,2,3,2,One-Time Buyer,One-Time Buyer,-0.21378715518768493,-1.0252333206382152
17198,24,3,1213.88,4,3,3,4,Loyal Customer,Loyal Customer,0.41287373994270515,-0.7267987285410467
17199,582,1,135.04000000000002,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.3961368655970925,0.7508142286050703
17200,387,4,356.71,2,4,2,3,At Risk,At Risk,-0.8072339101374488,0.55596772924044
17201,54,4,1132.6,4,4,3,4,Loyal Customer,Loyal Customer,0.4833842231361444,-0.5309724808842048
17202,421,1,160.65,1,2,1,0,One-Time Buyer,Lost / Let Go,-1.9431671071197878,0.12284536326320863
17203,36,10,5564.09,4,5,5,1,VIP,VIP,1.8375235303506805,0.1302532978302624
17204,175,9,5504.6900000000005,3,5,5,1,Loyal Customer,VIP,1.4345998417277463,0.6712885131517385
17205,54,3,999.35,4,3,3,4,Loyal Customer,Loyal Customer,0.2564712971496316,-0.652916391668969
17206,53,1,204.24,4,2,1,2,One-Time Buyer,One-Time Buyer,-0.9768524745179331,-1.353873348908313
17207,652,1,291.77,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.2194786421679815,1.2476502554790874
17208,396,1,111.15,2,2,1,0,One-Time Buyer,Lost / Let Go,-2.0470494860429143,-0.07903142336175106
17209,649,3,595.7,1,3,2,0,At Risk,Lost / Let Go,-1.3639325728928617,1.6999560651953605
17210,393,1,251.72,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.679304815272055,0.12450854575517827
17211,27,13,4046.65,4,5,5,1,VIP,VIP,1.9024322530894324,0.10374646249838737
17212,253,3,794.41,2,3,3,3,At Risk,At Risk,-0.3105379267042108,0.11899908857079362
17213,40,13,5182.3,4,5,5,1,VIP,VIP,1.9818462551646676,0.2239353684836596
17214,60,6,1059.1200000000001,3,4,3,4,Loyal Customer,Loyal Customer,0.6980369428823766,-0.38996228997524446
17215,464,1,186.15,1,2,1,0,One-Time Buyer,Lost / Let Go,-1.9786556079442332,0.3417771505488551
17216,554,1,63.6,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.6613459406649618,0.4355371394548891
17217,234,2,210.1,2,3,1,2,At Risk,One-Time Buyer,-1.076067398072566,-0.42768836269993477
17218,4,18,4176.93,5,5,5,1,VIP,VIP,2.2048228704788673,0.13727564372932502
17219,32,2,259.13,4,3,1,2,Needs Attention,One-Time Buyer,-0.5111016208078126,-1.2175854939576138
17220,24,21,4451.41,4,5,5,1,VIP,VIP,2.2989210782386604,0.2961718119754804
17221,7,5,976.62,5,4,3,4,Loyal Customer,Loyal Customer,0.6675694190304583,-0.6946001381611981
17222,65,6,1563.6100000000001,3,4,4,4,Loyal Customer,Loyal Customer,0.8591796977631033,-0.26550049477425786
17223,310,3,780.88,2,3,3,3,At Risk,At Risk,-0.4514099613019332,0.3530026351461505
17224,501,1,100.86,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.3352485516588555,0.3348362311245771
17225,582,1,131.15,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.409018096403916,0.7430977256032151
17226,309,3,895.47,2,3,3,3,At Risk,At Risk,-0.38834817925729775,0.3851939625820255
17227,19,12,2021.18,5,5,4,4,VIP,Loyal Customer,1.5560910134967576,-0.1437703911617521
17228,16,13,3175.98,5,5,5,1,VIP,VIP,1.8206071131158117,-0.006715153246630199
17229,96,2,318.76,3,3,2,2,Needs Attention,One-Time Buyer,-0.5690823945021897,-0.894825037182789
17230,264,18,9388.49,2,5,5,1,Win-Back Priority,VIP,1.9565413711106383,1.4408613318442554
17231,12,25,7064.8,5,5,5,1,VIP,VIP,2.6603360341802267,0.43517519253914055
17232,3,2,417.77,5,3,2,2,Needs Attention,One-Time Buyer,-0.23189581626536715,-1.2123166195334012
17233,35,3,560.86,4,3,2,2,Needs Attention,One-Time Buyer,0.044762857241467995,-0.8858713461065735
17234,183,1,149.89000000000001,3,2,1,2,One-Time Buyer,One-Time Buyer,-1.4173555733846241,-0.891597411561979
17235,25,8,1904.8799999999999,4,5,4,4,VIP,Loyal Customer,1.233325222740598,-0.28055649189129467
17236,13,12,1929.26,5,5,4,4,VIP,Loyal Customer,1.5494619554278162,-0.18125657740833828
17237,11,4,994.13,5,4,3,4,Loyal Customer,Loyal Customer,0.5260641394023918,-0.7455962498075953
17238,3,32,7701.26,5,5,5,1,VIP,VIP,2.9027877860434264,0.5151979874103186
17239,313,4,1189.45,2,4,3,3,At Risk,At Risk,-0.10037874752532178,0.5660571465581801
17240,596,1,130.6,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.4435990474653035,0.8005837813393475
17241,385,12,2736.64,2,5,4,3,Win-Back Priority,At Risk,0.8349557851530383,1.4686513925271696
17242,108,5,2889.28,3,4,4,4,Loyal Customer,Loyal Customer,0.9127500351124873,0.016445319073780804
17243,1,69,20441.58,5,5,5,1,VIP,VIP,3.9184428101424964,1.065314366083165
17244,53,5,1826.04,4,4,4,4,VIP,Loyal Customer,0.8376822976348989,-0.33574529353040244
17245,205,2,371.63,2,3,2,2,At Risk,One-Time Buyer,-0.7559624690823701,-0.3979188624188252
17246,547,2,38.92,1,3,1,0,At Risk,Lost / Let Go,-2.5472715985332113,0.4393549130846869
17247,15,1,280.09000000000003,5,2,1,2,One-Time Buyer,One-Time Buyer,-0.7483782196573918,-1.4292677881785387
17248,120,2,500.54,3,3,2,2,Needs Attention,One-Time Buyer,-0.4253363356069733,-0.6746537492067192
17249,429,1,68.03,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.339671690033553,-0.06999402820439271
17250,4,2,381.97,5,3,2,2,Needs Attention,One-Time Buyer,-0.27391238827842257,-1.2319008111436114
17251,363,3,798.98,2,3,3,3,At Risk,At Risk,-0.5651519278828245,0.580915087092029
17252,117,2,348.91,3,3,2,2,Needs Attention,One-Time Buyer,-0.578168768106101,-0.7829655619825591
17253,18,1,178.26,5,2,1,2,One-Time Buyer,One-Time Buyer,-0.9551227036618929,-1.536360574327227
17254,5,3,469.48,5,3,2,2,Needs Attention,One-Time Buyer,0.0360858571805338,-1.0586445448404507
17255,41,4,781.7,4,4,3,4,Loyal Customer,Loyal Customer,0.34931350375536707,-0.683903500529637
17256,107,5,498.93,3,4,2,4,Needs Attention,Loyal Customer,0.13601501135144353,-0.4544437399946504
17257,436,2,189.78,1,3,1,0,At Risk,Lost / Let Go,-1.5932409077923002,0.39083873268984015
17258,397,2,417.3,2,3,2,3,At Risk,At Risk,-1.1534866449343701,0.4364257685243146
17259,148,6,1820.34,3,4,4,4,Loyal Customer,Loyal Customer,0.7326031181879353,0.12229862128744291
17260,411,1,120.95,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.04492026107615,0.006031709488932016
17261,510,1,221.59,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.009194108370238,0.5804317602925747
17262,52,11,2757.62,4,5,4,4,VIP,Loyal Customer,1.5553534154772324,0.04513819118693319
17263,208,1,63.440000000000005,2,2,1,2,One-Time Buyer,One-Time Buyer,-1.8535690694611815,-1.0132651295907962
17264,424,1,268.28,1,2,1,0,One-Time Buyer,Lost / Let Go,-1.7235955989002996,0.2711372280900063
17265,139,2,550.01,3,3,2,2,Needs Attention,One-Time Buyer,-0.42798692418392176,-0.5701105988572703
17266,2,5,501.71999999999997,5,4,2,4,Needs Attention,Loyal Customer,0.3839547690043333,-0.8924287381889212
17267,127,2,317.2,3,3,2,2,Needs Attention,One-Time Buyer,-0.6437255780542505,-0.766378963997513
17268,108,11,1733.8899999999999,3,5,4,4,Loyal Customer,Loyal Customer,1.2185122493500657,0.15616056249688096
17269,386,1,491.81,2,2,2,0,One-Time Buyer,Lost / Let Go,-1.3664138632816605,0.272845022024466
17270,469,2,601.4499999999999,1,3,2,3,At Risk,At Risk,-1.1598317138136232,0.8348053318875163
17271,736,1,204.3,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.5734384009249403,1.5048212896290745
17272,42,4,2148.63,4,4,4,4,VIP,Loyal Customer,0.7955567302294098,-0.4109955959097967
17273,424,1,141.12,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.0073516195919963,0.10115314673171862
17274,35,2,573.22,4,3,2,2,Needs Attention,One-Time Buyer,-0.1665364096598223,-0.9944161350213354
17275,383,1,114.1,2,2,1,0,One-Time Buyer,Lost / Let Go,-2.0051298943341562,-0.1265354240999179
17276,402,1,501.24,2,2,2,0,One-Time Buyer,Lost / Let Go,-1.3954027409817849,0.3448526927541094
17277,228,2,1065.3500000000001,2,3,3,3,At Risk,At Risk,-0.34289793347495834,-0.021998147053274682
17278,241,2,271.24,2,3,1,2,At Risk,One-Time Buyer,-0.9794978608320799,-0.3307374792692878
17279,58,1,187.82999999999998,4,2,1,2,One-Time Buyer,One-Time Buyer,-1.025541853048065,-1.3551115207083728
17280,438,1,118.85999999999999,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.1157162244055914,0.11443909502430173
17281,374,6,797.8499999999999,2,4,3,3,At Risk,At Risk,-0.16166958283941252,0.8489845893052801
17282,130,5,2308.54,3,4,4,4,Loyal Customer,Loyal Customer,0.7617254779301844,0.04886254816906327
17283,379,1,188.46,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.7744959678529262,-0.01071750566382746
17284,60,7,2558.6,3,4,4,4,Loyal Customer,Loyal Customer,1.1919772090795093,-0.10243805552490155
17285,628,2,400.44,1,3,2,0,At Risk,Lost / Let Go,-1.7117846771794363,1.3923066126632313
17286,22,3,389.18,4,3,2,2,Needs Attention,One-Time Buyer,-0.08675052787446412,-1.0372703943257218
17287,26,21,4049.56,4,5,5,1,VIP,VIP,2.2522466858917096,0.27938319384125737
17288,9,11,2468.43,5,5,4,4,VIP,Loyal Customer,1.6067079452051525,-0.16428904940614666
17289,32,9,2041.8,4,5,4,4,VIP,Loyal Customer,1.3286893321890516,-0.19093250551389676
17290,4,8,1427.48,5,5,4,4,VIP,Loyal Customer,1.1543971234006518,-0.445141048635612
17291,308,1,550.8000000000001,2,2,2,3,One-Time Buyer,At Risk,-1.1338653478352543,-0.02354238518948795
17292,472,2,271.75,1,3,1,0,At Risk,Lost / Let Go,-1.5186980876321419,0.6365839077226579
17293,8,17,3750.63,5,5,5,1,VIP,VIP,2.1061576300546605,0.10390292189271175
17294,669,2,467.78999999999996,1,3,2,0,At Risk,Lost / Let Go,-1.7387702889912489,1.6051603740114366
17295,29,3,547.0,4,3,2,2,Needs Attention,One-Time Buyer,0.04769949058857142,-0.9176272036575798
17296,730,1,338.13,1,2,2,0,One-Time Buyer,Lost / Let Go,-2.336559498241269,1.613208579163064
17297,17,1,128.18,5,2,1,2,One-Time Buyer,One-Time Buyer,-1.0982551582117202,-1.6276899313280886
17298,101,5,938.36,3,4,3,4,Loyal Customer,Loyal Customer,0.4300906886664046,-0.3117927151268457
17299,12,6,993.23,5,4,3,4,Loyal Customer,Loyal Customer,0.7817598142131862,-0.607928478077061
17300,391,2,393.64,2,3,2,3,At Risk,At Risk,-1.1653121366407366,0.3958266580266628
17301,21,2,294.39,4,3,2,2,Needs Attention,One-Time Buyer,-0.42894588433668085,-1.2298143441921732
17302,15,5,1135.63,5,4,3,4,Loyal Customer,Loyal Customer,0.7157797820030154,-0.6210329830522208
17303,361,1,250.04,2,2,1,0,One-Time Buyer,Lost / Let Go,-1.6074567628449798,-0.01119779245362491
17304,534,1,111.5,1,2,1,0,One-Time Buyer,Lost / Let Go,-2.3682820357557772,0.499380282932053
17305,649,1,2135.46,1,2,4,3,One-Time Buyer,At Risk,-1.3299931089696873,1.7637391565644707
17306,11,21,9782.35,5,5,5,1,VIP,VIP,2.678850991115157,0.4511529384013451
17307,395,11,3999.8900000000003,2,5,5,3,Win-Back Priority,At Risk,0.9185646026802234,1.579613354944043
17308,393,2,4511.76,2,3,5,3,At Risk,At Risk,-0.08808002625718701,1.052314377548807
17309,95,3,320.39,3,3,2,2,Needs Attention,One-Time Buyer,-0.3435261759844339,-0.7833254608920127
17310,387,2,1025.1,2,3,3,3,At Risk,At Risk,-0.731691530831581,0.6332437732988837
17311,78,6,3566.56,3,4,5,4,Loyal Customer,Loyal Customer,1.1947590698750687,0.008144309680955314
17312,139,3,644.3,3,3,3,2,Loyal Customer,One-Time Buyer,-0.13688970451986643,-0.4137628358890046
17313,31,1,2328.84,4,2,4,4,One-Time Buyer,Loyal Customer,0.1532386812579992,-0.799780603889797
17314,25,17,4904.43,4,5,5,1,VIP,VIP,2.185476608305217,0.24637826927149387
