Customer ID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,Tenure,AvgOrderValue,AvgItemsPerOrder,PurchaseRate,Churned
16845,437,1,253.88,20,167,437,253.88,167.0,0.002288329519450801,1
16846,396,2,628.09,36,382,459,314.045,191.0,0.004357298474945534,0
16847,437,1,421.45000000000005,25,177,437,421.45000000000005,177.0,0.002288329519450801,0
16848,196,3,1130.2,64,598,252,376.73333333333335,199.33333333333334,0.011904761904761904,0
16849,6,1,124.57,8,33,6,124.57,33.0,0.16666666666666666,1
16850,153,1,332.41,19,249,153,332.41,249.0,0.006535947712418301,1
16854,236,2,1408.96,72,997,459,704.48,498.5,0.004357298474945534,1
16856,237,2,323.09000000000003,15,159,261,161.54500000000002,79.5,0.007662835249042145,0
16857,262,1,352.8,11,168,262,352.8,168.0,0.003816793893129771,1
16858,188,10,4668.28,75,1514,544,466.828,151.4,0.01838235294117647,1
16859,80,6,1444.44,57,1448,465,240.74,241.33333333333334,0.012903225806451613,0
16860,272,3,1610.62,35,625,481,536.8733333333333,208.33333333333334,0.006237006237006237,1
16861,209,3,772.83,38,476,328,257.61,158.66666666666666,0.009146341463414634,0
16862,366,4,662.33,34,513,520,165.5825,128.25,0.007692307692307693,1
16863,186,2,659.97,27,441,229,329.985,220.5,0.008733624454148471,0
16864,253,2,409.25,17,283,418,204.625,141.5,0.004784688995215311,1
16865,221,1,130.95,15,157,221,130.95,157.0,0.004524886877828055,1
16867,509,1,76.74000000000001,6,58,509,76.74000000000001,58.0,0.0019646365422396855,1
16868,213,3,384.56,47,112,413,128.18666666666667,37.333333333333336,0.007263922518159807,1
16870,288,1,450.15999999999997,28,278,288,450.15999999999997,278.0,0.003472222222222222,1
16871,30,4,2037.82,104,861,90,509.455,215.25,0.044444444444444446,0
16872,3,4,921.47,10,861,282,230.3675,215.25,0.014184397163120567,0
16873,17,9,10727.22,170,6360,487,1191.9133333333332,706.6666666666666,0.018480492813141684,0
16874,198,1,209.89000000000001,31,78,198,209.89000000000001,78.0,0.005050505050505051,1
16875,115,9,2944.09,115,1421,523,327.12111111111113,157.88888888888889,0.017208413001912046,0
16876,223,1,136.01,32,181,223,136.01,181.0,0.004484304932735426,1
16877,27,1,77.75,25,35,27,77.75,35.0,0.037037037037037035,0
16880,8,2,591.66,36,326,312,295.83,163.0,0.00641025641025641,0
16882,58,2,215.70000000000002,15,102,136,107.85000000000001,51.0,0.014705882352941176,0
16883,6,19,2374.09,159,1070,555,124.9521052631579,56.31578947368421,0.03423423423423423,1
16884,376,2,641.13,39,200,390,320.565,100.0,0.005128205128205128,0
16885,176,2,410.89,65,214,204,205.445,107.0,0.00980392156862745,0
16886,275,1,134.0,8,48,275,134.0,48.0,0.0036363636363636364,1
16887,220,2,465.84000000000003,65,267,557,232.92000000000002,133.5,0.003590664272890485,0
16888,220,3,434.2,44,145,520,144.73333333333332,48.333333333333336,0.0057692307692307696,1
16889,14,6,2526.65,163,1611,385,421.10833333333335,268.5,0.015584415584415584,1
16890,296,3,277.91,16,241,401,92.63666666666667,80.33333333333333,0.007481296758104738,1
16891,191,7,1420.03,245,559,555,202.86142857142858,79.85714285714286,0.012612612612612612,0
16892,3,3,339.54,57,208,550,113.18,69.33333333333333,0.005454545454545455,0
16893,186,2,395.40000000000003,79,178,195,197.70000000000002,89.0,0.010256410256410256,1
16894,321,3,1306.96,186,503,354,435.65333333333336,167.66666666666666,0.00847457627118644,1
16895,258,4,900.63,82,330,485,225.1575,82.5,0.008247422680412371,0
16896,374,1,103.95,18,18,374,103.95,18.0,0.00267379679144385,1
16897,118,2,289.78,37,73,133,144.89,36.5,0.015037593984962405,1
16898,188,3,608.34,110,471,396,202.78,157.0,0.007575757575757576,0
16899,26,4,772.26,68,430,216,193.065,107.5,0.018518518518518517,0
16901,548,1,204.26,23,42,548,204.26,42.0,0.0018248175182481751,1
16903,199,2,678.55,107,470,234,339.275,235.0,0.008547008547008548,0
16904,44,11,2591.66,313,1307,230,235.60545454545453,118.81818181818181,0.04782608695652174,0
16905,56,13,2743.25,105,898,548,211.01923076923077,69.07692307692308,0.023722627737226276,0
16906,6,6,1243.47,140,509,394,207.245,84.83333333333333,0.015228426395939087,0
16907,53,7,1253.16,88,399,345,179.02285714285716,57.0,0.020289855072463767,0
16908,541,1,252.59,20,61,541,252.59,61.0,0.0018484288354898336,1
16911,455,2,255.25,30,161,480,127.625,80.5,0.004166666666666667,1
16912,27,9,3050.79,95,1137,550,338.9766666666667,126.33333333333333,0.016363636363636365,0
16913,109,3,423.90999999999997,18,229,471,141.3033333333333,76.33333333333333,0.006369426751592357,1
16915,67,7,1088.29,35,105,388,155.47,15.0,0.01804123711340206,0
16916,191,3,726.57,99,420,234,242.19000000000003,140.0,0.01282051282051282,0
16917,96,2,1851.88,45,792,451,925.94,396.0,0.004434589800443459,1
16918,136,11,2413.5,235,1518,556,219.4090909090909,138.0,0.019784172661870502,0
16919,11,22,4571.11,215,1964,296,207.77772727272725,89.27272727272727,0.07432432432432433,0
16920,230,1,355.45,23,81,230,355.45,81.0,0.004347826086956522,1
16921,261,2,255.03,28,121,419,127.515,60.5,0.00477326968973747,0
16922,392,1,611.08,122,281,392,611.08,281.0,0.002551020408163265,1
16923,7,24,9772.79,309,4500,497,407.19958333333335,187.5,0.0482897384305835,0
16925,359,1,125.65,18,123,359,125.65,123.0,0.002785515320334262,1
16926,190,5,1399.8600000000001,63,232,345,279.97200000000004,46.4,0.014492753623188406,1
16927,95,2,341.45,5,513,181,170.725,256.5,0.011049723756906077,0
16928,9,16,2201.69,121,1338,494,137.605625,83.625,0.032388663967611336,0
16931,14,11,2532.51,277,1526,216,230.22818181818184,138.72727272727272,0.05092592592592592,0
16932,242,2,262.32,77,135,390,131.16,67.5,0.005128205128205128,0
16933,58,8,2760.8,193,1372,549,345.1,171.5,0.014571948998178506,0
16934,203,4,1152.1100000000001,77,539,441,288.02750000000003,134.75,0.009070294784580499,0
16935,201,3,530.86,55,273,240,176.95333333333335,91.0,0.0125,1
16936,205,1,286.39,81,168,205,286.39,168.0,0.004878048780487805,0
16937,318,1,196.25,49,123,318,196.25,123.0,0.0031446540880503146,1
16938,128,6,4551.28,429,2628,479,758.5466666666666,438.0,0.012526096033402923,0
16939,308,3,433.85,38,229,468,144.61666666666667,76.33333333333333,0.00641025641025641,1
16940,109,6,4135.46,249,2883,550,689.2433333333333,480.5,0.01090909090909091,0
16941,431,1,33.0,2,12,431,33.0,12.0,0.002320185614849188,1
16942,8,4,898.54,89,346,47,224.635,86.5,0.0851063829787234,0
16943,31,3,816.73,23,145,137,272.24333333333334,48.333333333333336,0.021897810218978103,1
16944,429,1,101.36,7,27,429,101.36,27.0,0.002331002331002331,1
16945,21,22,5976.34,195,4283,550,271.6518181818182,194.6818181818182,0.04,0
16946,202,5,1222.04,69,509,467,244.408,101.8,0.010706638115631691,1
16947,55,4,946.71,49,654,466,236.6775,163.5,0.008583690987124463,1
16948,81,6,674.2900000000001,17,723,475,112.38166666666667,120.5,0.01263157894736842,0
16949,5,4,893.75,32,386,136,223.4375,96.5,0.029411764705882353,0
16950,186,8,2699.21,83,1844,504,337.40125,230.5,0.015873015873015872,0
16951,123,1,1053.79,70,1066,123,1053.79,1066.0,0.008130081300813009,0
16952,260,3,628.22,61,251,547,209.40666666666667,83.66666666666667,0.005484460694698354,0
16954,74,14,4938.28,81,3622,509,352.7342857142857,258.7142857142857,0.0275049115913556,0
16955,4,6,1309.41,33,823,497,218.235,137.16666666666666,0.012072434607645875,1
16957,58,2,416.64,15,172,101,208.32,86.0,0.019801980198019802,1
16958,254,1,778.49,69,514,254,778.49,514.0,0.003937007874015748,1
16960,72,6,1683.41,300,1280,466,280.5683333333333,213.33333333333334,0.012875536480686695,0
16961,207,2,560.39,38,357,351,280.195,178.5,0.005698005698005698,0
16962,229,1,251.04,15,158,229,251.04,158.0,0.004366812227074236,1
16963,6,1,110.55000000000001,7,35,6,110.55000000000001,35.0,0.16666666666666666,1
16964,552,2,207.85,6,49,552,103.925,24.5,0.0036231884057971015,1
16965,46,1,192.07,25,243,46,192.07,243.0,0.021739130434782608,1
16966,17,3,1154.3999999999999,8,1176,59,384.79999999999995,392.0,0.05084745762711865,0
16967,8,1,319.02,21,333,8,319.02,333.0,0.125,1
16969,11,1,397.36,27,388,11,397.36,388.0,0.09090909090909091,0
16970,445,1,71.4,2,12,445,71.4,12.0,0.0022471910112359553,1
16972,202,2,749.0,54,183,276,374.5,91.5,0.007246376811594203,1
16973,205,1,127.0,6,60,205,127.0,60.0,0.004878048780487805,1
16974,342,2,365.5,5,70,384,182.75,35.0,0.005208333333333333,1
16975,242,3,926.12,44,586,325,308.70666666666665,195.33333333333334,0.009230769230769232,1
16976,86,1,251.51999999999998,2,88,86,251.51999999999998,88.0,0.011627906976744186,1
16977,214,4,496.0,25,142,451,124.0,35.5,0.008869179600886918,1
16978,485,2,424.55,28,119,485,212.275,59.5,0.004123711340206186,0
16979,117,4,1354.8899999999999,41,679,269,338.72249999999997,169.75,0.01486988847583643,0
16980,74,3,1422.8300000000002,91,990,247,474.2766666666667,330.0,0.012145748987854251,1
16983,90,7,2370.49,92,1535,266,338.64142857142855,219.28571428571428,0.02631578947368421,0
16984,223,7,5891.01,476,2747,461,841.5728571428572,392.42857142857144,0.015184381778741865,0
16985,31,19,8374.4,116,2352,548,440.7578947368421,123.78947368421052,0.03467153284671533,0
16986,264,9,3015.55,64,1499,492,335.06111111111113,166.55555555555554,0.018292682926829267,0
16987,24,5,1095.7,119,316,556,219.14000000000001,63.2,0.008992805755395683,0
16988,199,1,256.55,13,115,199,256.55,115.0,0.005025125628140704,0
16990,38,2,344.0,1,200,242,172.0,100.0,0.008264462809917356,1
16991,240,1,1041.21,74,793,240,1041.21,793.0,0.004166666666666667,1
16992,19,10,4533.34,184,1557,486,453.334,155.7,0.0205761316872428,0
16993,283,2,1950.9499999999998,19,285,395,975.4749999999999,142.5,0.005063291139240506,1
16996,64,7,1367.5300000000002,30,631,237,195.3614285714286,90.14285714285714,0.029535864978902954,0
16997,107,3,702.0,7,360,145,234.0,120.0,0.020689655172413793,1
16998,23,4,394.1,2,102,263,98.525,25.5,0.015209125475285171,0
17000,215,2,406.3,26,305,227,203.15,152.5,0.00881057268722467,1
17001,27,13,4453.17,86,2582,444,342.5515384615385,198.6153846153846,0.02927927927927928,0
17002,35,6,2071.34,48,1008,460,345.22333333333336,168.0,0.013043478260869565,0
17003,221,4,828.21,90,494,398,207.0525,123.5,0.010050251256281407,1
17004,211,2,1012.22,21,462,243,506.11,231.0,0.00823045267489712,0
17005,290,2,622.36,14,691,408,311.18,345.5,0.004901960784313725,1
17006,211,4,853.49,77,300,463,213.3725,75.0,0.008639308855291577,0
17007,21,5,692.9,40,407,256,138.57999999999998,81.4,0.01953125,0
17008,248,1,81.36,1,24,248,81.36,24.0,0.004032258064516129,1
17009,370,1,242.06,10,336,370,242.06,336.0,0.002702702702702703,1
17011,466,2,400.8,12,606,471,200.4,303.0,0.004246284501061571,0
17012,544,1,360.61,34,251,544,360.61,251.0,0.001838235294117647,1
17015,4,1,520.55,116,546,4,520.55,546.0,0.25,0
17016,396,1,552.4,41,309,396,552.4,309.0,0.0025252525252525255,1
17017,24,20,9910.17,104,7439,555,495.5085,371.95,0.036036036036036036,0
17018,145,5,1772.6,18,340,554,354.52,68.0,0.009025270758122744,0
17019,81,10,3683.66,307,2451,557,368.366,245.1,0.017953321364452424,0
17020,361,2,935.62,64,860,466,467.81,430.0,0.004291845493562232,1
17021,261,6,1182.22,35,992,408,197.03666666666666,165.33333333333334,0.014705882352941176,1
17022,252,1,189.0,9,72,252,189.0,72.0,0.003968253968253968,0
17023,236,3,800.18,48,530,516,266.72666666666663,176.66666666666666,0.005813953488372093,1
17025,192,4,1313.84,28,928,460,328.46,232.0,0.008695652173913044,0
17026,4,3,208.98,4,132,236,69.66,44.0,0.012711864406779662,1
17027,102,6,866.3,86,419,549,144.38333333333333,69.83333333333333,0.01092896174863388,0
17028,400,3,1593.83,85,856,540,531.2766666666666,285.3333333333333,0.005555555555555556,1
17029,56,6,1779.3,19,1065,483,296.55,177.5,0.012422360248447204,0
17031,197,4,2393.5,22,1360,400,598.375,340.0,0.01,0
17032,422,5,2896.69,180,1664,548,579.338,332.8,0.009124087591240875,1
17033,33,3,910.75,22,311,216,303.5833333333333,103.66666666666667,0.013888888888888888,0
17034,107,3,672.7,31,382,332,224.23333333333335,127.33333333333333,0.009036144578313253,0
17035,65,4,613.59,29,327,556,153.3975,81.75,0.007194244604316547,1
17036,202,1,176.9,12,76,202,176.9,76.0,0.0049504950495049506,1
17038,234,1,630.77,41,507,234,630.77,507.0,0.004273504273504274,0
17039,423,1,1954.99,44,689,423,1954.99,689.0,0.002364066193853428,1
17040,369,1,13.52,1,8,369,13.52,8.0,0.0027100271002710027,0
17041,180,4,888.21,58,566,419,222.0525,141.5,0.00954653937947494,0
17042,16,2,487.59,51,445,66,243.795,222.5,0.030303030303030304,0
17043,85,5,1033.07,97,780,549,206.61399999999998,156.0,0.009107468123861567,0
17044,194,11,11013.82,91,5218,552,1001.2563636363636,474.3636363636364,0.019927536231884056,0
17045,67,3,528.19,29,189,248,176.06333333333336,63.0,0.012096774193548387,0
17046,263,4,1264.05,57,1126,439,316.0125,281.5,0.009111617312072893,0
17047,24,5,1937.76,98,1003,551,387.552,200.6,0.009074410163339383,0
17048,102,6,1906.73,83,1007,509,317.78833333333336,167.83333333333334,0.011787819253438114,0
17049,34,13,5869.3,205,2216,465,451.4846153846154,170.46153846153845,0.02795698924731183,0
17050,6,9,3780.21,187,2170,501,420.0233333333333,241.11111111111111,0.017964071856287425,0
17051,13,4,706.49,107,507,447,176.6225,126.75,0.008948545861297539,1
17054,26,3,918.82,46,544,64,306.27333333333337,181.33333333333334,0.046875,0
17055,265,1,232.85,24,83,265,232.85,83.0,0.0037735849056603774,1
17056,557,1,128.60000000000002,8,26,557,128.60000000000002,26.0,0.0017953321364452424,1
17057,415,1,288.79,47,122,415,288.79,122.0,0.0024096385542168677,1
17058,18,2,819.66,42,455,59,409.83,227.5,0.03389830508474576,0
17059,16,7,4004.21,250,2568,501,572.03,366.85714285714283,0.013972055888223553,0
17060,85,1,234.24,5,216,85,234.24,216.0,0.011764705882352941,1
17061,12,7,3250.23,46,1050,51,464.31857142857143,150.0,0.13725490196078433,0
17062,133,6,1169.06,81,866,259,194.84333333333333,144.33333333333334,0.023166023166023165,1
17063,108,8,2496.76,111,1314,558,312.095,164.25,0.014336917562724014,0
17064,2,2,457.40000000000003,36,187,146,228.70000000000002,93.5,0.0136986301369863,0
17065,457,2,194.7,6,82,457,97.35,41.0,0.00437636761487965,1
17066,545,1,228.34,17,93,545,228.34,93.0,0.001834862385321101,1
17067,544,3,454.54,8,322,551,151.51333333333335,107.33333333333333,0.0054446460980036296,1
17068,8,37,7236.79,225,3417,440,195.58891891891892,92.35135135135135,0.08409090909090909,0
17069,46,9,4157.65,146,2294,556,461.96111111111105,254.88888888888889,0.01618705035971223,0
17070,229,1,133.18,41,101,229,133.18,101.0,0.004366812227074236,0
17071,7,8,2408.7,99,1239,503,301.0875,154.875,0.015904572564612324,0
17072,444,1,273.35,20,212,444,273.35,212.0,0.0022522522522522522,1
17074,382,1,203.05,4,19,382,203.05,19.0,0.002617801047120419,1
17075,72,9,2098.58,140,734,545,233.17555555555555,81.55555555555556,0.01651376146788991,0
17076,93,5,735.87,27,331,555,147.174,66.2,0.009009009009009009,0
17077,397,1,306.0,1,36,397,306.0,36.0,0.0025188916876574307,1
17080,89,6,746.23,19,475,345,124.37166666666667,79.16666666666667,0.017391304347826087,0
17081,215,4,660.48,121,304,474,165.12,76.0,0.008438818565400843,0
17082,137,5,3365.12,74,1793,544,673.024,358.6,0.009191176470588236,0
17083,115,8,3640.03,29,1745,488,455.00375,218.125,0.01639344262295082,0
17084,215,1,2253.22,132,1476,215,2253.22,1476.0,0.004651162790697674,0
17085,70,27,7491.52,394,3396,553,277.46370370370374,125.77777777777777,0.048824593128390596,0
17087,557,1,221.53,12,113,557,221.53,113.0,0.0017953321364452424,1
17088,2,2,1399.1100000000001,72,525,73,699.5550000000001,262.5,0.0273972602739726,0
17089,205,1,128.45,4,35,205,128.45,35.0,0.004878048780487805,1
17090,47,9,1754.58,23,754,327,194.95333333333332,83.77777777777777,0.027522935779816515,0
17091,5,15,5955.85,222,3100,542,397.0566666666667,206.66666666666666,0.027675276752767528,0
17092,96,8,3872.28,201,2747,494,484.035,343.375,0.016194331983805668,0
17093,412,1,235.88,13,114,412,235.88,114.0,0.0024271844660194173,1
17094,141,2,402.20000000000005,18,212,243,201.10000000000002,106.0,0.00823045267489712,1
17095,118,6,1792.05,83,1311,544,298.675,218.5,0.011029411764705883,0
17096,81,8,2809.29,132,1335,374,351.16125,166.875,0.0213903743315508,0
17097,143,3,651.3,97,305,249,217.1,101.66666666666667,0.012048192771084338,0
17098,201,3,591.0699999999999,10,125,360,197.0233333333333,41.666666666666664,0.008333333333333333,1
17099,352,1,582.17,40,317,352,582.17,317.0,0.002840909090909091,1
17101,214,3,885.3199999999999,28,360,369,295.1066666666666,120.0,0.008130081300813009,0
17102,81,1,25.5,1,2,81,25.5,2.0,0.012345679012345678,1
17103,541,1,424.3,32,471,541,424.3,471.0,0.0018484288354898336,1
17104,243,1,474.03,19,149,243,474.03,149.0,0.00411522633744856,1
17105,125,1,319.4,38,359,125,319.4,359.0,0.008,0
17106,208,1,481.58,51,153,208,481.58,153.0,0.004807692307692308,1
17107,28,6,9372.6,279,4554,496,1562.1000000000001,759.0,0.012096774193548387,0
17108,483,1,174.95,9,31,483,174.95,31.0,0.002070393374741201,1
17109,51,4,875.01,70,448,317,218.7525,112.0,0.012618296529968454,0
17110,340,2,336.59999999999997,32,86,429,168.29999999999998,43.0,0.004662004662004662,0
17111,244,1,227.97,19,299,244,227.97,299.0,0.004098360655737705,0
17112,322,1,197.57,44,130,322,197.57,130.0,0.003105590062111801,1
17113,393,6,2305.59,122,913,517,384.26500000000004,152.16666666666666,0.01160541586073501,1
17114,27,4,444.44,59,129,154,111.11,32.25,0.025974025974025976,0
17115,2,6,2536.81,98,773,554,422.8016666666667,128.83333333333334,0.010830324909747292,0
17116,467,1,389.78,47,392,467,389.78,392.0,0.0021413276231263384,1
17117,107,1,116.19999999999999,9,68,107,116.19999999999999,68.0,0.009345794392523364,1
17118,137,1,157.02,10,154,137,157.02,154.0,0.0072992700729927005,1
17120,52,1,307.46,18,120,52,307.46,120.0,0.019230769230769232,1
17121,222,1,314.74,12,106,222,314.74,106.0,0.0045045045045045045,1
17122,207,3,432.18,19,288,319,144.06,96.0,0.009404388714733543,0
17123,259,2,621.37,30,405,392,310.685,202.5,0.00510204081632653,0
17124,4,1,294.24,31,129,4,294.24,129.0,0.25,1
17126,119,6,1521.15,220,902,284,253.525,150.33333333333334,0.02112676056338028,0
17127,248,5,1155.0300000000002,27,340,554,231.00600000000003,68.0,0.009025270758122744,1
17128,154,1,157.09,14,76,154,157.09,76.0,0.006493506493506494,1
17129,339,1,31.85,2,5,339,31.85,5.0,0.0029498525073746312,1
17132,271,2,1220.9099999999999,62,963,307,610.4549999999999,481.5,0.006514657980456026,1
17133,9,8,12208.880000000001,21,8502,448,1526.1100000000001,1062.75,0.017857142857142856,0
17134,84,2,530.8,29,122,261,265.4,61.0,0.007662835249042145,0
17135,109,5,1292.78,84,1100,398,258.556,220.0,0.01256281407035176,0
17136,481,1,231.68,14,256,481,231.68,256.0,0.002079002079002079,1
17137,235,6,1099.81,125,680,497,183.30166666666665,113.33333333333333,0.012072434607645875,1
17138,95,7,4417.27,234,2024,492,631.0385714285715,289.14285714285717,0.014227642276422764,1
17139,30,17,13621.89,348,6654,517,801.2876470588235,391.4117647058824,0.03288201160541586,0
17140,66,1,454.12,16,296,66,454.12,296.0,0.015151515151515152,1
17141,237,4,727.58,138,423,503,181.895,105.75,0.007952286282306162,1
17142,58,4,1275.25,78,322,503,318.8125,80.5,0.007952286282306162,1
17143,236,2,880.97,82,314,334,440.485,157.0,0.005988023952095809,1
17145,332,4,3120.91,168,2591,478,780.2275,647.75,0.008368200836820083,1
17146,82,12,5666.74,162,2184,495,472.2283333333333,182.0,0.024242424242424242,0
17147,26,7,2458.47,74,943,517,351.21,134.71428571428572,0.013539651837524178,0
17149,270,1,143.10000000000002,6,18,270,143.10000000000002,18.0,0.003703703703703704,1
17150,196,6,1357.95,64,397,553,226.32500000000002,66.16666666666667,0.0108499095840868,1
17151,554,1,231.90000000000003,4,42,554,231.90000000000003,42.0,0.0018050541516245488,1
17152,14,4,2016.5,9,577,245,504.125,144.25,0.0163265306122449,1
17155,347,5,640.76,31,745,556,128.152,149.0,0.008992805755395683,0
17156,311,1,591.87,39,391,311,591.87,391.0,0.003215434083601286,1
17157,299,17,4832.9,69,1920,554,284.2882352941176,112.94117647058823,0.030685920577617327,0
17158,52,4,1411.58,61,830,461,352.895,207.5,0.008676789587852495,0
17159,297,2,560.71,27,237,464,280.355,118.5,0.004310344827586207,0
17160,44,13,7896.2,184,6485,555,607.4,498.84615384615387,0.023423423423423424,0
17161,263,1,856.01,52,537,263,856.01,537.0,0.0038022813688212928,1
17162,10,8,1165.28,70,689,125,145.66,86.125,0.064,0
17163,265,2,406.68,24,465,495,203.34,232.5,0.00404040404040404,0
17164,32,2,943.22,49,602,92,471.61,301.0,0.021739130434782608,0
17165,103,6,1794.32,77,788,548,299.05333333333334,131.33333333333334,0.010948905109489052,1
17166,23,1,127.59,10,57,23,127.59,57.0,0.043478260869565216,0
17167,199,3,867.11,64,429,264,289.0366666666667,143.0,0.011363636363636364,1
17168,318,1,400.2,21,220,318,400.2,220.0,0.0031446540880503146,1
17169,2,2,629.63,31,247,397,314.815,123.5,0.005037783375314861,0
17170,193,2,178.68,8,152,208,89.34,76.0,0.009615384615384616,1
17171,108,2,384.59,25,225,481,192.295,112.5,0.004158004158004158,1
17172,250,2,638.81,24,735,546,319.405,367.5,0.003663003663003663,0
17174,37,1,59.9,4,41,37,59.9,41.0,0.02702702702702703,1
17175,0,2,821.7,30,514,115,410.85,257.0,0.017391304347826087,0
17176,21,3,902.3199999999999,37,576,496,300.7733333333333,192.0,0.006048387096774193,1
17177,324,1,119.5,29,40,324,119.5,40.0,0.0030864197530864196,1
17178,550,1,432.96,31,100,550,432.96,100.0,0.0018181818181818182,1
17179,51,5,1283.78,69,543,382,256.756,108.6,0.013089005235602094,0
17180,60,10,2005.6,179,1655,506,200.56,165.5,0.019762845849802372,0
17181,193,2,380.97,7,459,415,190.485,229.5,0.004819277108433735,0
17182,242,2,321.3,4,54,537,160.65,27.0,0.0037243947858473,1
17184,388,2,198.41000000000003,14,73,549,99.20500000000001,36.5,0.0036429872495446266,1
17185,411,3,229.46,38,119,417,76.48666666666666,39.666666666666664,0.007194244604316547,1
17187,46,2,467.71,21,426,345,233.855,213.0,0.005797101449275362,1
17188,135,9,3543.14,106,1951,550,393.6822222222222,216.77777777777777,0.016363636363636365,0
17189,178,4,796.45,87,477,557,199.1125,119.25,0.00718132854578097,0
17190,26,6,1474.99,143,2054,463,245.83166666666668,342.3333333333333,0.012958963282937365,0
17191,11,13,3902.4700000000003,224,2001,557,300.19,153.92307692307693,0.02333931777378815,0
17192,355,1,75.28,20,45,355,75.28,45.0,0.0028169014084507044,1
17193,205,2,610.74,12,414,557,305.37,207.0,0.003590664272890485,0
17194,180,2,776.66,56,413,349,388.33,206.5,0.0057306590257879654,1
17195,474,1,562.98,31,486,474,562.98,486.0,0.002109704641350211,1
17196,247,1,327.75,84,154,247,327.75,154.0,0.004048582995951417,1
17198,184,2,1043.32,73,484,190,521.66,242.0,0.010526315789473684,0
17199,401,1,135.04000000000002,8,232,401,135.04000000000002,232.0,0.0024937655860349127,1
17200,206,4,356.71,25,367,471,89.1775,91.75,0.008492569002123142,1
17201,343,3,842.8199999999999,118,748,487,280.94,249.33333333333334,0.006160164271047228,0
17202,240,1,160.65,8,55,240,160.65,55.0,0.004166666666666667,1
17203,207,4,2004.01,84,1751,207,501.0025,437.75,0.01932367149758454,0
17204,60,7,5190.29,107,2513,367,741.47,359.0,0.01907356948228883,0
17205,235,2,615.27,18,1330,383,307.635,665.0,0.005221932114882507,0
17207,471,1,291.77,54,232,471,291.77,232.0,0.0021231422505307855,1
17208,215,1,111.15,21,101,215,111.15,101.0,0.004651162790697674,1
17209,468,3,595.7,36,723,556,198.5666666666667,241.0,0.00539568345323741,1
17210,212,1,251.72,47,242,212,251.72,242.0,0.0047169811320754715,1
17211,52,10,2983.37,166,1767,545,298.337,176.7,0.01834862385321101,0
17212,72,3,794.41,29,727,306,264.80333333333334,242.33333333333334,0.00980392156862745,1
17213,135,9,3338.02,91,1326,544,370.8911111111111,147.33333333333334,0.016544117647058824,0
17214,68,4,611.97,56,177,178,152.9925,44.25,0.02247191011235955,0
17215,283,1,186.15,11,104,283,186.15,104.0,0.0035335689045936395,1
17216,373,1,63.6,13,21,373,63.6,21.0,0.002680965147453083,1
17217,53,2,210.1,27,93,438,105.05,46.5,0.0045662100456621,1
17218,33,13,3168.54,192,1630,502,243.73384615384614,125.38461538461539,0.025896414342629483,0
17219,236,1,144.9,24,99,236,144.9,99.0,0.00423728813559322,0
17220,25,12,2726.69,276,1459,508,227.22416666666666,121.58333333333333,0.023622047244094488,0
17221,411,3,642.14,58,426,426,214.04666666666665,142.0,0.007042253521126761,0
17222,296,5,1234.96,70,733,517,246.99200000000002,146.6,0.009671179883945842,0
17223,129,3,780.88,61,217,194,260.29333333333335,72.33333333333333,0.015463917525773196,1
17224,320,1,100.86,8,65,320,100.86,65.0,0.003125,1
17225,401,1,131.15,5,36,401,131.15,36.0,0.0024937655860349127,1
17226,128,3,895.47,51,853,484,298.49,284.3333333333333,0.006198347107438017,1
17227,76,8,1448.01,47,1224,512,181.00125,153.0,0.015625,0
17228,27,9,1957.47,132,1644,457,217.49666666666667,182.66666666666666,0.019693654266958426,0
17230,83,18,9388.49,141,3753,550,521.5827777777778,208.5,0.03272727272727273,1
17231,9,21,5644.83,436,2861,551,268.8014285714286,136.23809523809524,0.038112522686025406,0
17233,267,2,369.98,32,167,544,184.99,83.5,0.003676470588235294,0
17234,2,1,149.89000000000001,14,55,2,149.89000000000001,55.0,0.5,1
17235,191,7,1696.72,41,873,372,242.38857142857142,124.71428571428571,0.01881720430107527,0
17236,61,10,1576.95,81,647,461,157.695,64.7,0.021691973969631236,0
17237,195,2,679.44,58,309,201,339.72,154.5,0.009950248756218905,0
17238,4,24,5514.0,401,2544,558,229.75,106.0,0.043010752688172046,0
17239,132,4,1189.45,18,515,346,297.3625,128.75,0.011560693641618497,1
17240,415,1,130.6,7,108,415,130.6,108.0,0.0024096385542168677,1
17241,204,12,2736.64,116,859,481,228.0533333333333,71.58333333333333,0.02494802494802495,1
17242,276,3,1754.24,27,848,504,584.7466666666667,282.6666666666667,0.005952380952380952,0
17243,56,54,14686.43,297,5730,557,271.97092592592594,106.11111111111111,0.09694793536804308,0
17244,202,4,871.14,85,803,553,217.785,200.75,0.007233273056057866,0
17245,24,2,371.63,24,307,508,185.815,153.5,0.003937007874015748,1
17246,366,2,38.92,6,36,557,19.46,18.0,0.003590664272890485,1
17248,301,1,181.89000000000001,34,63,301,181.89000000000001,63.0,0.0033222591362126247,0
17249,248,1,68.03,27,79,248,68.03,79.0,0.004032258064516129,1
17250,80,1,162.65,23,70,80,162.65,70.0,0.0125,0
17251,182,3,798.98,65,377,544,266.32666666666665,125.66666666666667,0.0055147058823529415,1
17252,5,1,337.01,85,190,5,337.01,190.0,0.2,0
17254,220,1,198.29,36,146,220,198.29,146.0,0.004545454545454545,0
